t	u	v	x	y
99.7086	-0.280076	0.0874174	0.0874174	0.0874174
100.181	-0.282189	0.0853511	0.0853511	0.0853511
100.353	-0.281777	0.0845963	0.0845963	0.0845963
100.524	-0.280811	0.0838457	0.0838457	0.0838457
100.696	-0.279189	0.0831032	0.0831032	0.0831032
100.868	-0.277184	0.0823718	0.0823718	0.0823718
101.04	-0.274476	0.0816552	0.0816552	0.0816552
101.258	-0.270245	0.0807732	0.0807732	0.0807732
101.476	-0.265237	0.0799276	0.0799276	0.0799276
101.694	-0.259408	0.0791247	0.0791247	0.0791247
101.912	-0.252764	0.0783707	0.0783707	0.0783707
102.332	-0.237786	0.0770802	0.0770802	0.0770802
102.751	-0.220003	0.0760364	0.0760364	0.0760364
103.171	-0.19951	0.0752814	0.0752814	0.0752814
103.59	-0.176379	0.0748559	0.0748559	0.0748559
104.01	-0.150647	0.0747996	0.0747996	0.0747996
104.686	-0.103675	0.0755852	0.0755852	0.0755852
105.362	-0.0498335	0.0775977	0.0775977	0.0775977
106.038	0.0109414	0.0810047	0.0810047	0.0810047
106.113	0.0180116	0.0814779	0.0814779	0.0814779
106.189	0.0250951	0.0819702	0.0819702	0.0819702
106.264	0.0322142	0.0824818	0.0824818	0.0824818
106.339	0.0393023	0.0830127	0.0830127	0.0830127
106.415	0.0462671	0.0835627	0.0835627	0.0835627
106.544	0.0576627	0.0845514	0.0845514	0.0845514
106.674	0.0673829	0.0855895	0.0855895	0.0855895
106.77	0.0722794	0.0863839	0.0863839	0.0863839
106.866	0.0736704	0.0871894	0.0871894	0.0871894
106.962	0.0704898	0.0879923	0.0879923	0.0879923
106.993	0.068432	0.0882535	0.0882535	0.0882535
107.025	0.0660742	0.0885121	0.0885121	0.0885121
107.056	0.0635023	0.0887678	0.0887678	0.0887678
107.088	0.060768	0.0890206	0.0890206	0.0890206
107.12	0.0579156	0.0892701	0.0892701	0.0892701
107.198	0.0505113	0.0898778	0.0898778	0.0898778
107.277	0.0429219	0.0904641	0.0904641	0.0904641
107.356	0.0352631	0.0910288	0.0910288	0.0910288
107.435	0.0275406	0.0915716	0.0915716	0.0915716
107.514	0.0197827	0.0920924	0.0920924	0.0920924
107.636	0.00769128	0.0928601	0.0928601	0.0928601
107.759	-0.00437536	0.0935745	0.0935745	0.0935745
107.882	-0.016393	0.0942356	0.0942356	0.0942356
108.005	-0.0283343	0.0948438	0.0948438	0.0948438
108.127	-0.0401698	0.0953994	0.0953994	0.0953994
108.517	-0.0767275	0.0968218	0.0968218	0.0968218
108.906	-0.111406	0.0977445	0.0977445	0.0977445
109.295	-0.143745	0.0981967	0.0981967	0.0981967
109.685	-0.173326	0.0982143	0.0982143	0.0982143
110.074	-0.199742	0.097839	0.097839	0.097839
110.463	-0.223029	0.0971148	0.0971148	0.0971148
110.874	-0.243712	0.0960246	0.0960246	0.0960246
111.285	-0.260311	0.0946582	0.0946582	0.0946582
111.697	-0.272969	0.093075	0.093075	0.093075
112.108	-0.281723	0.0913337	0.0913337	0.0913337
112.519	-0.286579	0.0894918	0.0894918	0.0894918
112.993	-0.28758	0.0873123	0.0873123	0.0873123
113.168	-0.286803	0.0865123	0.0865123	0.0865123
