t	u	v	x	y
65.7894	-0.180643	-0.00477385	0.076029	0.152599
66.0485	-0.17511	-0.0391072	0.112592	0.12766
66.3077	-0.163656	-0.0701532	0.141548	0.0940759
66.5715	-0.145848	-0.0959865	0.161169	0.0534503
66.8353	-0.122367	-0.11364	0.169508	0.00931431
67.0568	-0.0992603	-0.120661	0.167406	-0.0281484
67.2783	-0.0745497	-0.119713	0.157168	-0.0640668
67.4999	-0.0502454	-0.110582	0.139309	-0.0968153
67.7214	-0.0286557	-0.0937671	0.114681	-0.124944
67.9429	-0.0118556	-0.0705031	0.0844462	-0.147188
67.9931	-0.00884527	-0.0644856	0.0769401	-0.151293
68.0434	-0.00607925	-0.0582579	0.06924	-0.155031
68.0936	-0.00356326	-0.0518359	0.0613634	-0.15839
68.1439	-0.00132642	-0.0452356	0.053328	-0.161361
68.1853	0.000293288	-0.0396801	0.046605	-0.163509
68.2267	0.00171906	-0.0340297	0.0397985	-0.165384
68.268	0.00296033	-0.0282965	0.0329203	-0.166981
68.3094	0.00401943	-0.022492	0.0259817	-0.168297
68.3508	0.00489531	-0.0166276	0.0189946	-0.169329
68.4236	0.00600165	-0.00620382	0.00662543	-0.170445
68.4771	0.00646186	0.00151704	-0.00249813	-0.170693
68.5307	0.00662908	0.00926317	-0.0116219	-0.170453
68.5842	0.0065124	0.0170113	-0.0207197	-0.169723
68.6377	0.00611981	0.0247391	-0.0297653	-0.168503
68.744	0.00453695	0.0399639	-0.0475002	-0.164632
68.8504	0.00192996	0.0548571	-0.0647257	-0.15886
68.9568	-0.00163494	0.069258	-0.0812398	-0.151243
69.0632	-0.00609219	0.0830177	-0.0968489	-0.141859
69.1696	-0.0113737	0.095999	-0.11137	-0.130814
69.3991	-0.0251835	0.120796	-0.138233	-0.10202
69.6285	-0.0416034	0.140379	-0.157845	-0.0677434
69.858	-0.0597788	0.153981	-0.16915	-0.0298943
70.0874	-0.0788808	0.161139	-0.171561	0.00941959
70.3168	-0.0981075	0.161676	-0.164983	0.0480695
70.5786	-0.11927	0.154338	-0.147045	0.0888074
70.8403	-0.13859	0.139022	-0.11918	0.123445
71.102	-0.155207	0.116614	-0.0832748	0.149763
71.3638	-0.168365	0.0883298	-0.0417444	0.166036
71.6255	-0.177303	0.055685	0.0026152	0.171107
71.8873	-0.181296	0.0204792	0.0467957	0.164501
72.0952	-0.180553	-0.00797473	0.079747	0.151071
72.3032	-0.176141	-0.0356318	0.109208	0.131013
72.5111	-0.167903	-0.0613171	0.133889	0.105235
72.7191	-0.155766	-0.0838263	0.152719	0.0749247
72.9271	-0.139917	-0.101972	0.164897	0.0414757
73.1663	-0.11765	-0.116039	0.170069	0.00108131
73.4055	-0.0921006	-0.121508	0.165552	-0.0391625
73.6447	-0.0651687	-0.117528	0.151637	-0.0770545
73.7357	-0.0552358	-0.113448	0.143998	-0.0904168
73.8268	-0.0457261	-0.108041	0.135181	-0.103043
73.9178	-0.0366752	-0.101371	0.125257	-0.11484
74.0088	-0.0282821	-0.0935112	0.114303	-0.125718
74.0999	-0.0207463	-0.0845625	0.102403	-0.135593
74.1566	-0.0164966	-0.0784845	0.0945478	-0.141205
74.2133	-0.0125891	-0.0720594	0.086387	-0.146379
74.2701	-0.00904439	-0.0653176	0.0779456	-0.151099
74.3268	-0.00586888	-0.05829	0.0692497	-0.155348
74.3836	-0.0030589	-0.0510076	0.0603263	-0.159113
74.4518	-0.000153482	-0.0419674	0.0493456	-0.162977
74.5199	0.00223399	-0.0326584	0.0381285	-0.1661
74.5881	0.0041066	-0.0231319	0.0267247	-0.168467
74.6563	0.00547707	-0.0134394	0.0151858	-0.170062
74.7342	0.00644784	-0.00223566	0.00191489	-0.170926
74.7639	0.00665303	0.00206296	-0.00315918	-0.170985
74.7936	0.00676868	0.00636827	-0.00823231	-0.170892
74.8233	0.00679612	0.0106765	-0.0133002	-0.170649
74.8529	0.00673709	0.014984	-0.0183585	-0.170255
74.9268	0.00622042	0.0256825	-0.0308842	-0.168617
75.0007	0.00518498	0.0362956	-0.0432554	-0.166047
75.0746	0.00364692	0.0467664	-0.0554028	-0.162552
75.1485	0.00162974	0.0570399	-0.0672583	-0.158149
75.2224	-0.00084594	0.067064	-0.0787554	-0.152858
75.3174	-0.00466835	0.0794974	-0.0928971	-0.144802
75.4123	-0.00916276	0.0913381	-0.106209	-0.135397
75.5072	-0.0142731	0.102494	-0.118568	-0.124729
75.6022	-0.0199435	0.112882	-0.129858	-0.112898
75.6971	-0.026116	0.122426	-0.139975	-0.10002
75.9384	-0.0436259	0.142484	-0.159845	-0.0634757
76.1798	-0.0629628	0.155858	-0.170434	-0.0232734
76.4211	-0.0831607	0.162043	-0.171125	0.0181505
76.6624	-0.1033	0.160892	-0.161909	0.0583451
76.9037	-0.122597	0.152573	-0.143364	0.0950201
77.1637	-0.141448	0.136144	-0.114231	0.128296
77.4237	-0.157481	0.112882	-0.0775022	0.153054
77.6837	-0.169997	0.084023	-0.0356068	0.167678
77.9437	-0.178261	0.0510899	0.00867236	0.171123
78.2037	-0.181544	0.0158834	0.0523671	0.163027
78.4102	-0.18023	-0.0123633	0.0846798	0.148581
78.6167	-0.175277	-0.039646	0.113336	0.127706
78.8232	-0.166534	-0.0648077	0.1371	0.101339
79.0298	-0.153943	-0.086666	0.154955	0.0706802
79.2363	-0.137725	-0.104063	0.166157	0.0371183
79.4758	-0.114964	-0.117271	0.170263	-0.00347806
79.7154	-0.0890765	-0.12172	0.164649	-0.0436672
79.9549	-0.0620693	-0.116629	0.149668	-0.0812564
80.0441	-0.0524279	-0.112233	0.141823	-0.0941735
80.1334	-0.0432467	-0.106577	0.132863	-0.106356
80.2226	-0.0345102	-0.0997253	0.122858	-0.117718
80.3119	-0.0264315	-0.0917514	0.11188	-0.128175
80.4011	-0.0192123	-0.0827518	0.100012	-0.137649
80.4515	-0.0155188	-0.0772619	0.0929544	-0.142534
80.5019	-0.0120963	-0.0715034	0.0856597	-0.14707
80.5522	-0.00896249	-0.0654977	0.0781457	-0.151247
80.6026	-0.00611975	-0.0592663	0.0704307	-0.155053
80.653	-0.00356463	-0.052831	0.0625335	-0.158478
80.7378	0.000108398	-0.0416008	0.0488838	-0.163356
80.8227	0.00297377	-0.0299574	0.0348715	-0.167087
80.9075	0.00504053	-0.0179999	0.0205928	-0.169639
80.9924	0.00633969	-0.00582744	0.00614852	-0.170986
81.0187	0.00658989	-0.0020275	0.00165615	-0.171157
81.0449	0.00677036	0.00178018	-0.00283841	-0.17121
81.0712	0.00688154	0.00559325	-0.00733245	-0.171144
81.0974	0.00692426	0.00940926	-0.0118231	-0.170961
81.1661	0.00671607	0.0193882	-0.0235342	-0.16992
81.2348	0.00605112	0.0293227	-0.0351468	-0.16807
81.3035	0.00494145	0.0391662	-0.046605	-0.165415
81.3722	0.00340438	0.0488731	-0.0578535	-0.161964
81.4409	0.00145589	0.0584002	-0.0688379	-0.157729
81.569	-0.00322698	0.0755533	-0.088444	-0.147804
81.6972	-0.0091631	0.0916847	-0.106617	-0.135375
81.8253	-0.0162182	0.106565	-0.123048	-0.120645
81.9535	-0.0242569	0.119993	-0.137458	-0.10387
82.0816	-0.0331312	0.131792	-0.149603	-0.0853461
82.3197	-0.0512994	0.148945	-0.165537	-0.0474588
82.5577	-0.0708509	0.159345	-0.172114	-0.0069694
82.7957	-0.0908761	0.162645	-0.168974	0.0337556
83.0338	-0.110573	0.158822	-0.156332	0.0724062
83.2718	-0.129076	0.148153	-0.134936	0.106871
83.5316	-0.147077	0.129365	-0.103063	0.137577
83.7914	-0.16206	0.104122	-0.0643452	0.159184
84.0512	-0.173293	0.0737449	-0.0213392	0.170254
84.2544	-0.178955	0.0474248	0.0134565	0.170966
84.4576	-0.181489	0.0198467	0.0476809	0.1646
84.6608	-0.180758	-0.00801222	0.0799092	0.151372
84.864	-0.176476	-0.0351092	0.108798	0.131808
85.0672	-0.168506	-0.0603445	0.133143	0.106744
85.3113	-0.154109	-0.0866173	0.154995	0.0709549
85.5554	-0.134624	-0.106687	0.167576	0.0310838
85.7995	-0.110735	-0.11881	0.170173	-0.0104214
86.0436	-0.0839488	-0.121634	0.162685	-0.051107
86.2877	-0.0565549	-0.114492	0.145591	-0.0886774
86.38	-0.0468309	-0.109172	0.136789	-0.101625
86.4724	-0.0375931	-0.102549	0.126845	-0.113722
86.5647	-0.0289893	-0.0947006	0.115836	-0.124879
86.6404	-0.0225457	-0.0874122	0.106069	-0.133271
86.7161	-0.0167206	-0.0794282	0.0956952	-0.140929
86.7918	-0.01153	-0.0708189	0.0847715	-0.147811
86.8675	-0.00698618	-0.0616571	0.0733581	-0.153877
86.9969	-0.000752448	-0.0449203	0.0528889	-0.162261
87.0169	4.2498e-05	-0.0422264	0.0496275	-0.163326
87.0369	0.000796908	-0.0395092	0.0463454	-0.164328
87.057	0.00150822	-0.03677	0.0430439	-0.165265
87.077	0.00217474	-0.0340101	0.0397243	-0.166137
87.097	0.00279693	-0.0312308	0.0363879	-0.166944
87.1482	0.00419169	-0.0240597	0.0278062	-0.168703
87.1993	0.00530514	-0.016793	0.0191462	-0.170028
87.2505	0.00613929	-0.00945145	0.0104296	-0.170914
87.3016	0.00669918	-0.00205628	0.00167899	-0.171355
87.3807	0.00703652	0.00944421	-0.0118753	-0.171157
87.4598	0.0067512	0.0209499	-0.0253739	-0.169884
87.539	0.00586529	0.0323866	-0.0387301	-0.167536
87.6181	0.0043968	0.0436832	-0.0518582	-0.164121
87.6972	0.00236635	0.0547718	-0.0646743	-0.159656
87.8316	-0.00229541	0.0729497	-0.0854991	-0.149741
87.966	-0.00835644	0.0900454	-0.104803	-0.137036
88.1004	-0.0156656	0.105791	-0.122225	-0.121772
88.2348	-0.0240697	0.119949	-0.137441	-0.104236
88.3692	-0.0333997	0.132317	-0.150166	-0.0847686
88.6075	-0.0516451	0.149378	-0.16596	-0.0467262
88.8457	-0.0712399	0.159656	-0.172355	-0.00612
89.084	-0.0913343	0.162807	-0.169	0.0346724
89.3223	-0.11103	0.158816	-0.156124	0.0733343
89.5606	-0.129515	0.147975	-0.134491	0.107752
89.8204	-0.147488	0.12902	-0.102405	0.138315
90.0802	-0.162421	0.103625	-0.0635171	0.159731
90.34	-0.173574	0.0731215	-0.0203959	0.170571
90.5458	-0.179232	0.0463687	0.014899	0.171046
90.7517	-0.181671	0.018357	0.049547	0.164252
90.9576	-0.180823	-0.00990712	0.0820672	0.150427
91.1634	-0.176029	-0.0373002	0.111068	0.13014
91.3693	-0.167635	-0.0626718	0.135308	0.104283
91.5752	-0.155481	-0.0848665	0.153756	0.0740236
91.8071	-0.137408	-0.104643	0.166667	0.0363756
92.0391	-0.11527	-0.117422	0.170605	-0.00302417
92.271	-0.0902266	-0.121978	0.165401	-0.0420634
92.503	-0.0640506	-0.117587	0.151372	-0.0787378
92.6854	-0.0444255	-0.107801	0.134593	-0.104721
92.8679	-0.0270871	-0.0929184	0.11337	-0.127322
93.0165	-0.0153831	-0.0775444	0.0932647	-0.142743
93.1232	-0.00850342	-0.0650357	0.0775376	-0.151952
93.2298	-0.00288109	-0.0515302	0.0609177	-0.159494
93.3364	0.00147974	-0.0372299	0.0435876	-0.165275
93.4431	0.00457131	-0.0223348	0.0257385	-0.169219
93.5497	0.00642855	-0.00704369	0.00756919	-0.171267
93.6563	0.00711339	0.00845068	-0.0107159	-0.171379
93.7697	0.00660574	0.0249403	-0.0300503	-0.169354
93.8831	0.00485854	0.0412372	-0.0490306	-0.165126
93.9964	0.00194538	0.0571373	-0.0674087	-0.158733
94.1098	-0.00204217	0.0724497	-0.0849428	-0.150244
94.2231	-0.00703138	0.0869975	-0.101401	-0.139761
94.3547	-0.0139744	0.102704	-0.118861	-0.125284
94.4862	-0.0219925	0.116933	-0.134268	-0.108566
94.6177	-0.0309181	0.129488	-0.147346	-0.0899187
94.7493	-0.0406113	0.140203	-0.157863	-0.0696898
94.8808	-0.0509024	0.148943	-0.165637	-0.0482588
95.1036	-0.0692048	0.159003	-0.172234	-0.0103399
95.3264	-0.0879991	0.162847	-0.170319	0.0279366
95.5492	-0.106519	0.160432	-0.160005	0.0646706
95.772	-0.124288	0.151928	-0.141832	0.0980989
95.9948	-0.140369	0.137753	-0.11672	0.126658
96.2404	-0.15584	0.116281	-0.0824996	0.150933
96.4861	-0.168283	0.0896517	-0.0433792	0.166288
96.7317	-0.176946	0.0591172	-0.00167115	0.17176
96.9773	-0.181305	0.0261605	0.0401335	0.166912
97.2229	-0.180947	-0.00755156	0.0795096	0.151928
97.4685	-0.175426	-0.0401925	0.114059	0.127664
97.7217	-0.16403	-0.0706539	0.142372	0.0945153
97.9748	-0.146925	-0.0957117	0.161465	0.0553588
98.228	-0.124579	-0.113262	0.17015	0.0128787
98.4551	-0.101	-0.121137	0.168686	-0.0257598
98.6822	-0.0755657	-0.120643	0.158603	-0.062896
98.9092	-0.0504358	-0.111496	0.140436	-0.0967615
99.1363	-0.0281481	-0.0942078	0.115098	-0.125777
99.3189	-0.0139291	-0.0752523	0.0903468	-0.14464
99.3662	-0.010876	-0.0697352	0.0834012	-0.148788
99.4135	-0.00801829	-0.0640145	0.0762695	-0.152616
99.4608	-0.0053842	-0.0581028	0.0689659	-0.156114
99.5082	-0.00301716	-0.052014	0.0615048	-0.159274
99.5555	-0.000913355	-0.0457678	0.0539039	-0.162088
99.5866	0.000333353	-0.0415745	0.048827	-0.163748
99.6178	0.00147269	-0.0373255	0.0437009	-0.165254
99.649	0.00250507	-0.0330259	0.0385304	-0.166602
99.6801	0.00343078	-0.0286806	0.0333205	-0.167792
99.7691	0.00550335	-0.0160862	0.0182944	-0.170299
99.858	0.00673275	-0.003274	0.00310709	-0.171475
99.8882	0.00695843	0.00111576	-0.00207592	-0.17157
99.9184	0.00708921	0.00551303	-0.00725882	-0.171508
99.9486	0.00712978	0.00991387	-0.0124371	-0.171288
99.9789	0.00708363	0.0143145	-0.0176063	-0.170912
100.039	0.00673302	0.0230326	-0.0278204	-0.1697
100.099	0.00603236	0.031704	-0.037944	-0.16787
100.159	0.00498832	0.0402972	-0.0479398	-0.165427
100.219	0.00362448	0.0487821	-0.0577708	-0.162376
100.279	0.00195276	0.0571302	-0.0674009	-0.158727
100.345	-0.000260433	0.0661856	-0.077792	-0.154
100.412	-0.00283492	0.0750024	-0.0878458	-0.148572
100.478	-0.0057444	0.0835459	-0.0975163	-0.142466
100.544	-0.00897366	0.0917834	-0.10676	-0.13571
100.611	-0.0125083	0.0996836	-0.115533	-0.128333
100.803	-0.024271	0.12042	-0.137958	-0.103806
100.996	-0.0379033	0.137486	-0.155278	-0.0753498
101.188	-0.0528999	0.150406	-0.166835	-0.0440864
101.381	-0.0687603	0.158858	-0.172202	-0.0112521
101.573	-0.0849909	0.162663	-0.171199	0.0218804
101.824	-0.105945	0.160623	-0.160476	0.063559
102.076	-0.125832	0.150855	-0.139748	0.101111
102.327	-0.143775	0.133925	-0.110319	0.132307
102.578	-0.159001	0.110713	-0.0740275	0.155302
102.83	-0.170831	0.0823773	-0.033127	0.168683
103.083	-0.178669	0.0501024	0.0101151	0.171502
103.335	-0.18177	0.0157231	0.0526994	0.163334
103.588	-0.17964	-0.0188622	0.0918734	0.144608
103.841	-0.17192	-0.0515894	0.125094	0.116522
104.094	-0.158457	-0.0803005	0.150217	0.0809736
104.347	-0.13944	-0.102844	0.165653	0.0403955
104.628	-0.11264	-0.118241	0.170337	-0.007253
104.908	-0.0817728	-0.12143	0.161675	-0.0540131
105.189	-0.0504645	-0.111395	0.140412	-0.0964014
105.47	-0.0240612	-0.088996	0.108219	-0.131381
105.502	-0.0215566	-0.0857521	0.103941	-0.134794
105.534	-0.019045	-0.0823907	0.0995561	-0.138074
105.566	-0.0166014	-0.078912	0.0950674	-0.141216
105.598	-0.0143054	-0.0753182	0.0904799	-0.144218
105.63	-0.0121479	-0.0716159	0.0857983	-0.147077
105.663	-0.0100987	-0.0678122	0.0810272	-0.149789
105.701	-0.00781292	-0.0631592	0.0752366	-0.152822
105.739	-0.00570247	-0.0583804	0.069334	-0.15564
105.777	-0.00376328	-0.0534853	0.0633278	-0.158236
105.816	-0.00198908	-0.0484835	0.0572265	-0.160607
105.854	-0.000379699	-0.0433847	0.0510388	-0.16275
105.929	0.00229318	-0.0332122	0.0387728	-0.166252
106.003	0.00435165	-0.0227768	0.0262811	-0.168848
106.078	0.00580429	-0.0121448	0.0136302	-0.17052
106.152	0.00667065	-0.00138251	0.000889488	-0.171252
106.236	0.00696905	0.0107837	-0.0134435	-0.170943
106.32	0.00657501	0.0229487	-0.0277057	-0.16943
106.404	0.00550668	0.0350232	-0.0417926	-0.166714
106.487	0.00378949	0.0469223	-0.0556021	-0.162808
106.571	0.00145984	0.0585666	-0.0690348	-0.157732
106.666	-0.00190183	0.0714184	-0.0837472	-0.15057
106.762	-0.00598542	0.0837373	-0.0977089	-0.141995
106.857	-0.0107307	0.0954242	-0.110789	-0.132085
106.953	-0.0160757	0.106389	-0.122863	-0.120931
107.048	-0.0219663	0.116549	-0.13382	-0.108641
107.233	-0.034706	0.133697	-0.151514	-0.082054
107.418	-0.0488114	0.147117	-0.164023	-0.0526388
107.603	-0.0638319	0.156486	-0.170915	-0.0214657
107.787	-0.0793292	0.161612	-0.171967	0.0103436
107.972	-0.0948823	0.162422	-0.167163	0.0416767
108.234	-0.11618	0.15634	-0.150837	0.0831508
108.495	-0.135882	0.142191	-0.124366	0.118909
108.756	-0.153007	0.120789	-0.089526	0.146668
109.018	-0.166741	0.093304	-0.0486556	0.164621
109.279	-0.176383	0.0612089	-0.00449864	0.171517
109.54	-0.181239	0.0262507	0.0399622	0.166766
109.802	-0.180679	-0.00957022	0.0816931	0.150559
110.063	-0.174267	-0.0440447	0.117821	0.123947
110.324	-0.161771	-0.0748275	0.145852	0.0888088
110.59	-0.142862	-0.0998582	0.164034	0.0469841
110.855	-0.118316	-0.116221	0.170596	0.00208134
111.121	-0.0897173	-0.12195	0.165163	-0.0426711
111.386	-0.0598492	-0.115933	0.1482	-0.0842417
111.652	-0.0326665	-0.0984035	0.120925	-0.119955
111.834	-0.0176024	-0.0805105	0.0971124	-0.139901
111.884	-0.0141027	-0.0749528	0.0900178	-0.14459
111.934	-0.010798	-0.0691519	0.0827026	-0.148936
111.984	-0.00775586	-0.0631187	0.0751815	-0.152925
112.034	-0.00503372	-0.0568699	0.0674707	-0.156548
112.079	-0.00283076	-0.0510624	0.0603619	-0.159495
112.124	-0.000855356	-0.0451144	0.0531284	-0.162127
112.169	0.000893144	-0.0390411	0.0457839	-0.16444
112.214	0.00241377	-0.0328575	0.0383427	-0.166428
112.306	0.0048488	-0.0199047	0.0228518	-0.169464
112.398	0.00636532	-0.00667994	0.00714821	-0.171078
112.451	0.00682922	0.0010472	-0.00198257	-0.171354
112.505	0.00700524	0.00879974	-0.0111148	-0.171143
112.558	0.00690357	0.0165549	-0.0202223	-0.170443
112.611	0.00652713	0.0242908	-0.0292792	-0.169255
112.695	0.00538928	0.0363174	-0.0433024	-0.166415
112.779	0.00360666	0.0481607	-0.0570382	-0.162392
112.808	0.00285133	0.0521974	-0.0617018	-0.160731
112.836	0.0020263	0.0561994	-0.0663149	-0.158933
112.865	0.00112809	0.0601638	-0.0708739	-0.156999
112.894	0.000157997	0.0640877	-0.0753749	-0.15493
112.936	-0.00135688	0.0696538	-0.0817388	-0.151722
112.977	-0.00300725	0.0751213	-0.0879639	-0.148244
113.019	-0.0047889	0.0804821	-0.0940393	-0.144502
113.06	-0.00669845	0.0857279	-0.099954	-0.140503
113.149	-0.0112139	0.0965792	-0.112076	-0.131069
113.239	-0.0162529	0.106792	-0.123309	-0.120555
113.328	-0.0217678	0.116299	-0.13356	-0.10905
113.417	-0.0277095	0.125038	-0.142744	-0.0966519
113.506	-0.034027	0.132956	-0.150785	-0.0834681
113.75	-0.0527815	0.1501	-0.166506	-0.044358
113.994	-0.072912	0.160113	-0.172354	-0.00271521
114.238	-0.0934542	0.162649	-0.167988	0.0389186
114.482	-0.113494	0.157722	-0.153703	0.0780778
114.726	-0.132171	0.14568	-0.130383	0.112525
114.985	-0.149811	0.125807	-0.0973077	0.141813
115.244	-0.164206	0.0996866	-0.0578059	0.16178
115.503	-0.174676	0.0687043	-0.014472	0.171086
115.762	-0.180623	0.0345075	0.029826	0.169007
116.022	-0.181396	-0.00101295	0.072124	0.155546
116.281	-0.176483	-0.035748	0.109563	0.131526
116.54	-0.165619	-0.0674346	0.139604	0.0985945
116.802	-0.148454	-0.0940594	0.160402	0.0584767
117.065	-0.125529	-0.112777	0.170059	0.0145205
117.287	-0.102573	-0.120903	0.169071	-0.0233321
117.509	-0.0777495	-0.121043	0.15981	-0.0598528
117.732	-0.0530275	-0.112889	0.142751	-0.093372
117.954	-0.0307666	-0.0968477	0.118717	-0.122396
118.176	-0.0131364	-0.0740862	0.0888494	-0.145618
118.229	-0.009785	-0.0678079	0.0809793	-0.150179
118.282	-0.00672264	-0.0612816	0.0728807	-0.154331
118.336	-0.00393581	-0.0545274	0.0645745	-0.158063
118.378	-0.00193866	-0.0490037	0.0578321	-0.160723
118.42	-0.000155191	-0.0433594	0.0509828	-0.163103
118.454	0.00113183	-0.0387369	0.0453991	-0.164813
118.488	0.00229182	-0.0340524	0.0397609	-0.166335
118.522	0.00332578	-0.029312	0.0340742	-0.167668
118.556	0.00423361	-0.0245221	0.0283454	-0.168811
118.642	0.00597998	-0.0122504	0.0137362	-0.170832
118.71	0.0067986	-0.00246689	0.00215184	-0.171543
118.764	0.0071094	0.00541734	-0.00714828	-0.171549
118.819	0.00712559	0.0133149	-0.016435	-0.171049
118.873	0.00685439	0.0212021	-0.0256807	-0.170044
118.927	0.00630012	0.0290556	-0.0348581	-0.168533
119.016	0.00479963	0.0417451	-0.0496222	-0.164988
119.085	0.00311774	0.051582	-0.0610072	-0.161261
119.155	0.00101568	0.0612213	-0.0721044	-0.156729
119.179	0.000201746	0.0644773	-0.0758383	-0.154991
119.203	-0.000658445	0.0677029	-0.079529	-0.153162
119.227	-0.00156537	0.0708965	-0.0831746	-0.151241
119.251	-0.00251844	0.0740567	-0.0867731	-0.149232
119.31	-0.00505213	0.0816741	-0.0954064	-0.143916
119.369	-0.00784202	0.089056	-0.103711	-0.138085
119.428	-0.0108733	0.096181	-0.111657	-0.131759
119.487	-0.0141332	0.103028	-0.119218	-0.124959
119.607	-0.0214523	0.116087	-0.133367	-0.109689
119.728	-0.0295511	0.127755	-0.14558	-0.0927803
119.848	-0.0383097	0.137898	-0.155672	-0.0744992
119.969	-0.0475964	0.146409	-0.163494	-0.0551339
120.089	-0.0573002	0.153202	-0.168932	-0.0349879
120.318	-0.0763917	0.161209	-0.1725	0.0043856
120.547	-0.0956788	0.162602	-0.167064	0.0433541
120.777	-0.114455	0.157425	-0.152927	0.0799021
121.006	-0.132022	0.145975	-0.130853	0.112198
121.235	-0.147733	0.128784	-0.102009	0.138652
121.53	-0.164344	0.0994153	-0.0573641	0.162005
121.825	-0.175969	0.0637537	-0.00780501	0.171515
122.12	-0.181409	0.0242821	0.0423942	0.166205
122.415	-0.179964	-0.0161075	0.088863	0.146358
122.709	-0.170963	-0.0542041	0.127526	0.113645
123.004	-0.154113	-0.0865931	0.154995	0.0710505
123.319	-0.128043	-0.111082	0.169338	0.0190841
123.429	-0.117252	-0.116481	0.170401	0.000340025
123.539	-0.105781	-0.120039	0.169404	-0.0183529
123.649	-0.0937508	-0.121658	0.166366	-0.0367824
123.76	-0.0813608	-0.12126	0.161324	-0.0547348
123.87	-0.0689793	-0.118812	0.154341	-0.072005
123.98	-0.0570422	-0.114347	0.145502	-0.0884007
124.11	-0.0431982	-0.106559	0.132831	-0.106391
124.145	-0.0396399	-0.103986	0.128992	-0.11099
124.18	-0.036218	-0.101229	0.124995	-0.115453
124.216	-0.0329001	-0.0982934	0.120843	-0.119775
124.251	-0.0296881	-0.0951854	0.116542	-0.123953
124.389	-0.018293	-0.0815799	0.0984816	-0.138746
124.427	-0.0155036	-0.0773605	0.093071	-0.142452
124.466	-0.012897	-0.0729857	0.0875223	-0.145954
124.504	-0.0104391	-0.0684649	0.0818431	-0.149247
124.543	-0.00813224	-0.0638067	0.0760415	-0.152327
124.616	-0.00418112	-0.0545481	0.0646312	-0.157607
124.677	-0.00138318	-0.0465658	0.0548993	-0.161358
124.723	0.000447367	-0.0403667	0.0473942	-0.163807
124.76	0.00172645	-0.0353922	0.0413995	-0.165499
124.796	0.00286416	-0.0303519	0.0353471	-0.166977
124.833	0.00386037	-0.0252534	0.0292451	-0.168237
124.869	0.00471386	-0.0201045	0.0231012	-0.169277
124.951	0.00612176	-0.008386	0.00917827	-0.170803
125.011	0.00670454	0.000232773	-0.00101303	-0.1712
125.07	0.00692323	0.00888786	-0.0112103	-0.170989
125.13	0.00678736	0.0175467	-0.0213769	-0.170169
125.19	0.00630718	0.0261781	-0.0314764	-0.16874
125.322	0.00404548	0.0451363	-0.0535287	-0.163391
125.455	0.000220017	0.0634927	-0.0746824	-0.155109
125.587	-0.00503547	0.0809454	-0.0945524	-0.144018
125.72	-0.0115848	0.0972212	-0.112776	-0.130308
125.853	-0.0192911	0.112076	-0.129021	-0.114227
126.093	-0.0356239	0.134703	-0.152501	-0.0801508
126.333	-0.0541936	0.151029	-0.167223	-0.0414252
126.572	-0.0740476	0.160408	-0.172331	-0.000399153
126.812	-0.0942528	0.162543	-0.167558	0.0404822
127.052	-0.113929	0.157473	-0.153222	0.0788724
127.313	-0.133784	0.144199	-0.12782	0.11533
127.574	-0.151248	0.123593	-0.0938619	0.144041
127.835	-0.165401	0.0967748	-0.0536136	0.163158
128.096	-0.175519	0.0651796	-0.00976071	0.17137
128.356	-0.180957	0.0305172	0.034751	0.168009
128.617	-0.181089	-0.00525467	0.0768999	0.153167
128.878	-0.175426	-0.0399636	0.113797	0.127783
129.139	-0.163702	-0.0712872	0.142905	0.0936323
129.403	-0.145635	-0.0971213	0.162381	0.0526116
129.667	-0.121856	-0.114654	0.170463	0.00813671
129.888	-0.0986538	-0.121459	0.168106	-0.0293441
130.108	-0.0738808	-0.120303	0.157648	-0.0652347
130.329	-0.0495542	-0.110984	0.139611	-0.097927
130.55	-0.0280131	-0.0940174	0.114848	-0.125987
130.722	-0.0145006	-0.0761408	0.0914794	-0.143903
130.77	-0.0113891	-0.0706563	0.084559	-0.148109
130.817	-0.00847925	-0.0649634	0.0774491	-0.151995
130.864	-0.00580148	-0.0590753	0.0701642	-0.155553
130.912	-0.00339197	-0.0530068	0.0627188	-0.158772
130.959	-0.00124388	-0.0467777	0.0551307	-0.161645
130.995	0.000228788	-0.0419106	0.0492343	-0.163606
131.032	0.00155509	-0.0369676	0.0432708	-0.165357
131.068	0.00273581	-0.0319565	0.0372477	-0.166896
131.104	0.00377215	-0.0268851	0.0311728	-0.168219
131.184	0.00556445	-0.0155168	0.0176186	-0.170366
131.264	0.00667503	-0.00397516	0.00393717	-0.171432
131.292	0.00690211	7.88361e-05	-0.000851332	-0.171548
131.32	0.00704808	0.0041402	-0.00564073	-0.17153
131.348	0.00711605	0.00820581	-0.0104275	-0.171378
131.376	0.00710865	0.0122726	-0.0152081	-0.171092
131.446	0.00675659	0.0224931	-0.0271884	-0.169779
131.517	0.0059265	0.0326519	-0.0390475	-0.167618
131.587	0.00462875	0.0426988	-0.0507255	-0.164615
131.657	0.00289385	0.0525858	-0.0621632	-0.160781
131.727	0.000740695	0.0622676	-0.0733027	-0.156133
131.801	-0.00196187	0.072156	-0.0846067	-0.150403
131.875	-0.00509504	0.0817218	-0.095457	-0.143829
131.949	-0.00862428	0.090919	-0.105793	-0.136447
132.022	-0.0125267	0.0997051	-0.115556	-0.128297
132.096	-0.0167803	0.10804	-0.124691	-0.119425
