t	u	v	x	y
50.1315	0.070541	-0.00433407	-0.00433407	-0.00433407
50.1461	0.0779153	-0.0033573	-0.0033573	-0.0033573
50.1571	0.087821	-0.00257176	-0.00257176	-0.00257176
50.1647	0.0998425	-0.00198612	-0.00198612	-0.00198612
50.1703	0.114756	-0.0015227	-0.0015227	-0.0015227
50.1744	0.13324	-0.00114329	-0.00114329	-0.00114329
50.1776	0.156271	-0.000819961	-0.000819961	-0.000819961
50.1801	0.185135	-0.000533699	-0.000533699	-0.000533699
50.1821	0.221592	-0.000270321	-0.000270321	-0.000270321
50.1839	0.273308	6.09052e-06	6.09052e-06	6.09052e-06
50.1853	0.335968	0.000263215	0.000263215	0.000263215
50.1867	0.431384	0.000575834	0.000575834	0.000575834
50.1887	0.643762	0.00117301	0.00117301	0.00117301
50.1902	0.822404	0.00176165	0.00176165	0.00176165
50.1917	0.938231	0.00246376	0.00246376	0.00246376
50.1933	0.982376	0.0032768	0.0032768	0.0032768
50.195	0.993492	0.00416116	0.00416116	0.00416116
50.1967	0.996237	0.00505067	0.00505067	0.00505067
50.1988	0.995914	0.00616872	0.00616872	0.00616872
50.2013	0.994884	0.00751291	0.00751291	0.00751291
50.2039	0.993487	0.00885546	0.00885546	0.00885546
50.213	0.988664	0.0136417	0.0136417	0.0136417
50.2221	0.983729	0.018406	0.018406	0.018406
50.238	0.97489	0.0266855	0.0266855	0.0266855
50.2608	0.961865	0.0383876	0.0383876	0.0383876
50.3342	0.914957	0.0750405	0.0750405	0.0750405
50.4379	0.825671	0.123362	0.123362	0.123362
50.485	0.758023	0.14348	0.14348	0.14348
50.5049	0.706902	0.151381	0.151381	0.151381
50.5145	0.661804	0.154943	0.154943	0.154943
50.5198	0.615299	0.156814	0.156814	0.156814
50.5231	0.563981	0.157886	0.157886	0.157886
50.5255	0.497038	0.158608	0.158608	0.158608
50.5272	0.418924	0.159049	0.159049	0.159049
50.5286	0.32538	0.159333	0.159333	0.159333
50.5297	0.20491	0.159526	0.159526	0.159526
50.5306	0.0899643	0.159619	0.159619	0.159619
50.5311	0.0298961	0.159644	0.159644	0.159644
50.5312	0.00844646	0.15965	0.15965	0.15965
50.5313	1.10874e-05	0.159652	0.159652	0.159652
50.5313	-0.00608884	0.159653	0.159653	0.159653
50.5315	-0.0264304	0.159657	0.159657	0.159657
50.5316	-0.0462846	0.159658	0.159658	0.159658
50.5322	-0.109666	0.159654	0.159654	0.159654
50.5327	-0.161724	0.159633	0.159633	0.159633
50.5336	-0.222927	0.15957	0.15957	0.15957
50.5349	-0.25991	0.159454	0.159454	0.159454
50.536	-0.272443	0.159332	0.159332	0.159332
50.5372	-0.276806	0.159206	0.159206	0.159206
50.5388	-0.278152	0.15903	0.15903	0.15903
50.5404	-0.278307	0.158854	0.158854	0.158854
50.5436	-0.277704	0.158514	0.158514	0.158514
50.5482	-0.276776	0.158011	0.158011	0.158011
50.5633	-0.273972	0.156388	0.156388	0.156388
50.5889	-0.269189	0.153687	0.153687	0.153687
50.7294	-0.242519	0.139946	0.139946	0.139946
50.8698	-0.21515	0.128089	0.128089	0.128089
51.3123	-0.12479	0.103643	0.103643	0.103643
51.6108	-0.0625211	0.0986271	0.0986271	0.0986271
51.7652	-0.0322456	0.0996171	0.0996171	0.0996171
51.8923	-0.0108253	0.102084	0.102084	0.102084
51.9661	-0.00103565	0.104086	0.104086	0.104086
51.9867	0.0012036	0.104704	0.104704	0.104704
52.0072	0.00321048	0.105344	0.105344	0.105344
52.0441	0.0061939	0.106536	0.106536	0.106536
52.0809	0.00837163	0.107775	0.107775	0.107775
52.1564	0.0104724	0.1104	0.1104	0.1104
52.2101	0.010322	0.112292	0.112292	0.112292
52.2638	0.00923142	0.114168	0.114168	0.114168
52.3436	0.00655682	0.11688	0.11688	0.11688
52.4234	0.00321414	0.11947	0.11947	0.11947
52.5032	-0.000463292	0.121919	0.121919	0.121919
52.5895	-0.00464695	0.124398	0.124398	0.124398
